,City,State,StateCode,Fips,County,Latitude,Longitude,Population,Density,Zip,_merge
6485,carmi_township,illinois,il,,,,,,,,left_only
6489,carrier_mills_township,illinois,il,,,,,,,,left_only
6490,carrigan,illinois,il,,,,,,,,left_only
6491,carroll,illinois,il,,,,,,,,left_only
6493,carrollton_township,illinois,il,,,,,,,,left_only
6494,carson,illinois,il,,,,,,,,left_only
6497,carthage_township,illinois,il,,,,,,,,left_only
6498,cartwright,illinois,il,,,,,,,,left_only
6501,casey_township,illinois,il,,,,,,,,left_only
6503,caseyville_township,illinois,il,,,,,,,,left_only
6504,casner,illinois,il,,,,,,,,left_only
6505,cass,illinois,il,,,,,,,,left_only
6507,catlin_township,illinois,il,,,,,,,,left_only
6508,cave,illinois,il,,,,,,,,left_only
6510,cazenovia,illinois,il,,,,,,,,left_only
6511,cedar,illinois,il,,,,,,,,left_only
6514,central,illinois,il,,,,,,,,left_only
6517,centralia_township,illinois,il,,,,,,,,left_only
6519,centreville_township,illinois,il,,,,,,,,left_only
6521,cerro_gordo_township,illinois,il,,,,,,,,left_only
6523,chalmers,illinois,il,,,,,,,,left_only
6524,chambersburg,illinois,il,,,,,,,,left_only
6526,champaign_city,illinois,il,,,,,,,,left_only
6527,champaign_township,illinois,il,,,,,,,,left_only
6529,chandlerville_township,illinois,il,,,,,,,,left_only
6531,channahon_township,illinois,il,,,,,,,,left_only
6535,charleston_township,illinois,il,,,,,,,,left_only
6536,charlotte,illinois,il,,,,,,,,left_only
6538,chatham_township,illinois,il,,,,,,,,left_only
6539,chatsworth_town,illinois,il,,,,,,,,left_only
6540,chatsworth_township,illinois,il,,,,,,,,left_only
6542,chebanse_township,illinois,il,,,,,,,,left_only
6543,chemung_cdp,illinois,il,,,,,,,,left_only
6544,chemung_township,illinois,il,,,,,,,,left_only
6545,cheney's_grove,illinois,il,,,,,,,,left_only
6547,chenoa_township,illinois,il,,,,,,,,left_only
6549,cherry_grove-shannon,illinois,il,,,,,,,,left_only
6551,cherry_valley_township,illinois,il,,,,,,,,left_only
6553,chester_township,illinois,il,,,,,,,,left_only
6555,chesterfield_township,illinois,il,,,,,,,,left_only
6556,chestnut_cdp,illinois,il,,,,,,,,left_only
6557,chestnut_township,illinois,il,,,,,,,,left_only
6561,chili,illinois,il,,,,,,,,left_only
6563,chillicothe_township,illinois,il,,,,,,,,left_only
6564,chouteau,illinois,il,,,,,,,,left_only
6567,christy,illinois,il,,,,,,,,left_only
6568,cicero_town,illinois,il,,,,,,,,left_only
6569,cincinnati,illinois,il,,,,,,,,left_only
6574,claremont_township,illinois,il,,,,,,,,left_only
6576,clarion,illinois,il,,,,,,,,left_only
6577,clarksburg,illinois,il,,,,,,,,left_only
6579,clay_city_township,illinois,il,,,,,,,,left_only
6581,clayton_township_(adams_cnty),illinois,il,,,,,,,,left_only
6582,clayton_township_(woodford_cnty),illinois,il,,,,,,,,left_only
6584,clear_lake_township,illinois,il,,,,,,,,left_only
6585,clement,illinois,il,,,,,,,,left_only
6589,clinton_township,illinois,il,,,,,,,,left_only
6590,clintonia,illinois,il,,,,,,,,left_only
6591,clover,illinois,il,,,,,,,,left_only
6592,clyde,illinois,il,,,,,,,,left_only
6595,coal_valley_township,illinois,il,,,,,,,,left_only
6599,coe,illinois,il,,,,,,,,left_only
6602,colchester_township,illinois,il,,,,,,,,left_only
6603,cold_spring,illinois,il,,,,,,,,left_only
6604,coldbrook,illinois,il,,,,,,,,left_only
6607,colfax_township,illinois,il,,,,,,,,left_only
6609,collinsville_township,illinois,il,,,,,,,,left_only
6610,coloma,illinois,il,,,,,,,,left_only
6612,colona_township,illinois,il,,,,,,,,left_only
6616,columbus_township,illinois,il,,,,,,,,left_only
6618,compromise,illinois,il,,,,,,,,left_only
6621,concord_township_(adams_cnty),illinois,il,,,,,,,,left_only
6622,concord_township_(bureau_cnty),illinois,il,,,,,,,,left_only
6623,concord_township_(iroquois_cnty),illinois,il,,,,,,,,left_only
6624,condit,illinois,il,,,,,,,,left_only
6627,cooper,illinois,il,,,,,,,,left_only
6628,cooperstown,illinois,il,,,,,,,,left_only
6629,copley,illinois,il,,,,,,,,left_only
6630,coral,illinois,il,,,,,,,,left_only
6632,cordova_township,illinois,il,,,,,,,,left_only
6635,cornwall,illinois,il,,,,,,,,left_only
6636,cortland_town,illinois,il,,,,,,,,left_only
6637,cortland_township,illinois,il,,,,,,,,left_only
6638,corwin,illinois,il,,,,,,,,left_only
6639,cottage,illinois,il,,,,,,,,left_only
6640,cotton_hill,illinois,il,,,,,,,,left_only
6641,cottonwood,illinois,il,,,,,,,,left_only
6643,council_hill,illinois,il,,,,,,,,left_only
6646,covington,illinois,il,,,,,,,,left_only
6651,crane_creek,illinois,il,,,,,,,,left_only
6653,creek,illinois,il,,,,,,,,left_only
6654,crescent,illinois,il,,,,,,,,left_only
6660,crete_township,illinois,il,,,,,,,,left_only
6662,crittenden,illinois,il,,,,,,,,left_only
6663,crook,illinois,il,,,,,,,,left_only
6664,crooked_creek_township_(cumberland_cnty),illinois,il,,,,,,,,left_only
6665,crooked_creek_township_(jasper_cnty),illinois,il,,,,,,,,left_only
6666,cropsey,illinois,il,,,,,,,,left_only
6668,crouch,illinois,il,,,,,,,,left_only
6669,cruger,illinois,il,,,,,,,,left_only
6673,cuba_township,illinois,il,,,,,,,,left_only
6675,cunningham,illinois,il,,,,,,,,left_only
6677,curran_township,illinois,il,,,,,,,,left_only
6678,custer,illinois,il,,,,,,,,left_only
6682,dahlgren_township,illinois,il,,,,,,,,left_only
6684,dakota_township,illinois,il,,,,,,,,left_only
6685,dale,illinois,il,,,,,,,,left_only
6687,dallas_city_township,illinois,il,,,,,,,,left_only
6693,danforth_township,illinois,il,,,,,,,,left_only
6695,danvers_township,illinois,il,,,,,,,,left_only
6697,danville_township,illinois,il,,,,,,,,left_only
6699,darwin,illinois,il,,,,,,,,left_only
6703,dawson_township,illinois,il,,,,,,,,left_only
6704,dayton_cdp,illinois,il,,,,,,,,left_only
6705,dayton_township,illinois,il,,,,,,,,left_only
6709,de_soto_township,illinois,il,,,,,,,,left_only
6711,de_witt_township,illinois,il,,,,,,,,left_only
6713,decatur_township,illinois,il,,,,,,,,left_only
6714,decker,illinois,il,,,,,,,,left_only
6716,deer_creek_township,illinois,il,,,,,,,,left_only
6719,deer_park_township,illinois,il,,,,,,,,left_only
6721,deerfield_township,illinois,il,,,,,,,,left_only
6722,degognia,illinois,il,,,,,,,,left_only
6724,dekalb_township,illinois,il,,,,,,,,left_only
6726,delavan_township,illinois,il,,,,,,,,left_only
6727,dement,illinois,il,,,,,,,,left_only
6728,denison,illinois,il,,,,,,,,left_only
6729,denning,illinois,il,,,,,,,,left_only
6730,denver,illinois,il,,,,,,,,left_only
6731,derinda,illinois,il,,,,,,,,left_only
6732,derry,illinois,il,,,,,,,,left_only
6735,detroit_township,illinois,il,,,,,,,,left_only
6738,dillon,illinois,il,,,,,,,,left_only
6739,dimmick,illinois,il,,,,,,,,left_only
6741,divernon_township,illinois,il,,,,,,,,left_only
6743,dix_township,illinois,il,,,,,,,,left_only
6746,dixon_township,illinois,il,,,,,,,,left_only
6747,dodds,illinois,il,,,,,,,,left_only
6748,dolson,illinois,il,,,,,,,,left_only
6753,dora,illinois,il,,,,,,,,left_only
6755,dorchester_township,illinois,il,,,,,,,,left_only
6756,dorr,illinois,il,,,,,,,,left_only
6757,douglas_township_(clark_cnty),illinois,il,,,,,,,,left_only
6758,douglas_township_(effingham_cnty),illinois,il,,,,,,,,left_only
6759,douglas_township_(iroquois_cnty),illinois,il,,,,,,,,left_only
6761,dover_township,illinois,il,,,,,,,,left_only
6764,downers_grove_township,illinois,il,,,,,,,,left_only
6766,downs_township,illinois,il,,,,,,,,left_only
6767,drummer,illinois,il,,,,,,,,left_only
6768,drury,illinois,il,,,,,,,,left_only
6769,dry_grove,illinois,il,,,,,,,,left_only
6770,dry_point,illinois,il,,,,,,,,left_only
6772,du_bois_township,illinois,il,,,,,,,,left_only
6773,du_page,illinois,il,,,,,,,,left_only
6775,duncan,illinois,il,,,,,,,,left_only
6776,dundee,illinois,il,,,,,,,,left_only
6778,dunham,illinois,il,,,,,,,,left_only
6780,dunleith,illinois,il,,,,,,,,left_only
6783,durand_township,illinois,il,,,,,,,,left_only
6784,durham,illinois,il,,,,,,,,left_only
6786,dwight_township,illinois,il,,,,,,,,left_only
6788,eagle,illinois,il,,,,,,,,left_only
6789,eagle_creek,illinois,il,,,,,,,,left_only
6790,eagle_point,illinois,il,,,,,,,,left_only
6791,earl,illinois,il,,,,,,,,left_only
6794,east_bend,illinois,il,,,,,,,,left_only
6800,east_eldorado,illinois,il,,,,,,,,left_only
6801,east_fork_township_(clinton_cnty),illinois,il,,,,,,,,left_only
6802,east_fork_township_(montgomery_cnty),illinois,il,,,,,,,,left_only
6803,east_galena,illinois,il,,,,,,,,left_only
6806,east_grove,illinois,il,,,,,,,,left_only
6808,east_lincoln,illinois,il,,,,,,,,left_only
6810,east_nelson,illinois,il,,,,,,,,left_only
6811,east_oakland,illinois,il,,,,,,,,left_only
6814,east_st._louis_township,illinois,il,,,,,,,,left_only
6815,eastern,illinois,il,,,,,,,,left_only
6818,eden,illinois,il,,,,,,,,left_only
6819,edford,illinois,il,,,,,,,,left_only
6820,edgar,illinois,il,,,,,,,,left_only
6825,edwardsville_township,illinois,il,,,,,,,,left_only
6829,el_paso_township,illinois,il,,,,,,,,left_only
6830,ela,illinois,il,,,,,,,,left_only
6831,elba,illinois,il,,,,,,,,left_only
6832,elbridge,illinois,il,,,,,,,,left_only
6835,eldorado_township,illinois,il,,,,,,,,left_only
6838,elgin_township,illinois,il,,,,,,,,left_only
6839,eliza,illinois,il,,,,,,,,left_only
6841,elizabeth_township,illinois,il,,,,,,,,left_only
6843,elk,illinois,il,,,,,,,,left_only
6844,elk_grove,illinois,il,,,,,,,,left_only
6846,elk_prairie,illinois,il,,,,,,,,left_only
6848,elkhart_township,illinois,il,,,,,,,,left_only
6849,elkhorn,illinois,il,,,,,,,,left_only
6850,elkhorn_grove,illinois,il,,,,,,,,left_only
6852,ellington,illinois,il,,,,,,,,left_only
6855,ellison,illinois,il,,,,,,,,left_only
6857,ellisville_township,illinois,il,,,,,,,,left_only
6859,elm_grove,illinois,il,,,,,,,,left_only
6860,elm_river,illinois,il,,,,,,,,left_only
6862,elmira,illinois,il,,,,,,,,left_only
6865,elmwood_township,illinois,il,,,,,,,,left_only
6867,elsah_township,illinois,il,,,,,,,,left_only
6870,elwood_township,illinois,il,,,,,,,,left_only
6871,embarrass,illinois,il,,,,,,,,left_only
6873,eminence,illinois,il,,,,,,,,left_only
6875,emma,illinois,il,,,,,,,,left_only
6876,emmet,illinois,il,,,,,,,,left_only
6877,empire,illinois,il,,,,,,,,left_only
6880,enfield_township,illinois,il,,,,,,,,left_only
6881,engelmann,illinois,il,,,,,,,,left_only
6882,english,illinois,il,,,,,,,,left_only
6883,eppards_point,illinois,il,,,,,,,,left_only
6885,equality_township,illinois,il,,,,,,,,left_only
6887,erie_township,illinois,il,,,,,,,,left_only
6888,erienna,illinois,il,,,,,,,,left_only
6889,erin,illinois,il,,,,,,,,left_only
6890,esmen,illinois,il,,,,,,,,left_only
6892,essex_township_(kankakee_cnty),illinois,il,,,,,,,,left_only
6893,essex_township_(stark_cnty),illinois,il,,,,,,,,left_only
6895,evans,illinois,il,,,,,,,,left_only
6900,ewing_township,illinois,il,,,,,,,,left_only
6904,fairfield_township,illinois,il,,,,,,,,left_only
6905,fairhaven,illinois,il,,,,,,,,left_only
6908,fairmount_township,illinois,il,,,,,,,,left_only
6911,fairview_township,illinois,il,,,,,,,,left_only
6913,fall_river,illinois,il,,,,,,,,left_only
6914,fancy_creek,illinois,il,,,,,,,,left_only
6916,farm_ridge,illinois,il,,,,,,,,left_only
6918,farmers,illinois,il,,,,,,,,left_only
6921,farmington_township,illinois,il,,,,,,,,left_only
6922,farrington,illinois,il,,,,,,,,left_only
6923,fayette,illinois,il,,,,,,,,left_only
6925,fayetteville_township,illinois,il,,,,,,,,left_only
6926,felix,illinois,il,,,,,,,,left_only
6927,fenton,illinois,il,,,,,,,,left_only
6930,fidelity_township,illinois,il,,,,,,,,left_only
6931,field,illinois,il,,,,,,,,left_only
6934,fillmore_township,illinois,il,,,,,,,,left_only
6938,flagg,illinois,il,,,,,,,,left_only
6940,flannigan,illinois,il,,,,,,,,left_only
6941,flat_branch,illinois,il,,,,,,,,left_only
6943,flint,illinois,il,,,,,,,,left_only
6945,flora_township,illinois,il,,,,,,,,left_only
6947,florence_township_(stephenson_cnty),illinois,il,,,,,,,,left_only
6948,florence_township_(will_cnty),illinois,il,,,,,,,,left_only
6950,floyd,illinois,il,,,,,,,,left_only
6951,fondulac,illinois,il,,,,,,,,left_only
6955,forest_city_township,illinois,il,,,,,,,,left_only
6960,forrest_township,illinois,il,,,,,,,,left_only
6962,forreston_township,illinois,il,,,,,,,,left_only
6964,fort_russell,illinois,il,,,,,,,,left_only
6965,foster_township_(madison_cnty),illinois,il,,,,,,,,left_only
6966,foster_township_(marion_cnty),illinois,il,,,,,,,,left_only
6967,fountain_bluff,illinois,il,,,,,,,,left_only
6968,fountain_creek,illinois,il,,,,,,,,left_only
6969,fountain_green,illinois,il,,,,,,,,left_only
6970,four_mile,illinois,il,,,,,,,,left_only
6974,fox_township_(jasper_cnty),illinois,il,,,,,,,,left_only
6975,fox_township_(kendall_cnty),illinois,il,,,,,,,,left_only
6978,frankfort_township_(franklin_cnty),illinois,il,,,,,,,,left_only
6979,frankfort_township_(will_cnty),illinois,il,,,,,,,,left_only
6982,franklin_grove_township,illinois,il,,,,,,,,left_only
6984,franklin_township,illinois,il,,,,,,,,left_only
6985,frederick,illinois,il,,,,,,,,left_only
6987,freeburg_township,illinois,il,,,,,,,,left_only
6988,freedom_township_(carroll_cnty),illinois,il,,,,,,,,left_only
6989,freedom_township_(la_salle_cnty),illinois,il,,,,,,,,left_only
6992,freeport_township,illinois,il,,,,,,,,left_only
6993,fremont,illinois,il,,,,,,,,left_only
6994,friends_creek,illinois,il,,,,,,,,left_only
6996,fulton_township,illinois,il,,,,,,,,left_only
6998,funks_grove,illinois,il,,,,,,,,left_only
7001,galatia_township,illinois,il,,,,,,,,left_only
7004,galesburg_city,illinois,il,,,,,,,,left_only
7005,galesburg_township,illinois,il,,,,,,,,left_only
7007,galva_township,illinois,il,,,,,,,,left_only
7008,ganeer,illinois,il,,,,,,,,left_only
7009,garden_hill,illinois,il,,,,,,,,left_only
7010,garden_plain,illinois,il,,,,,,,,left_only
7013,gardner_township,illinois,il,,,,,,,,left_only
7014,garfield,illinois,il,,,,,,,,left_only
7016,garrett_township,illinois,il,,,,,,,,left_only
7018,genesee,illinois,il,,,,,,,,left_only
7020,geneseo_township,illinois,il,,,,,,,,left_only
7022,geneva_township,illinois,il,,,,,,,,left_only
7024,genoa_township,illinois,il,,,,,,,,left_only
7026,georgetown_cdp,illinois,il,,,,,,,,left_only
7027,georgetown_township,illinois,il,,,,,,,,left_only
7028,german,illinois,il,,,,,,,,left_only
7032,germantown_township,illinois,il,,,,,,,,left_only
7033,germanville,illinois,il,,,,,,,,left_only
7038,gillespie_township,illinois,il,,,,,,,,left_only
7040,gilmer,illinois,il,,,,,,,,left_only
7043,girard_township,illinois,il,,,,,,,,left_only
7045,gladstone_township,illinois,il,,,,,,,,left_only
7055,godfrey_township,illinois,il,,,,,,,,left_only
7058,gold,illinois,il,,,,,,,,left_only
7059,gold_hill,illinois,il,,,,,,,,left_only
7064,goode,illinois,il,,,,,,,,left_only
7065,goodfarm,illinois,il,,,,,,,,left_only
7068,goose_creek,illinois,il,,,,,,,,left_only
7069,goose_lake,illinois,il,,,,,,,,left_only
7072,goshen,illinois,il,,,,,,,,left_only
7074,grafton_township,illinois,il,,,,,,,,left_only
7075,grand_detour_cdp,illinois,il,,,,,,,,left_only
7076,grand_detour_township,illinois,il,,,,,,,,left_only
7077,grand_prairie,illinois,il,,,,,,,,left_only
7078,grand_rapids,illinois,il,,,,,,,,left_only
7081,grand_tower_township,illinois,il,,,,,,,,left_only
7083,grandview_township,illinois,il,,,,,,,,left_only
7084,grandville,illinois,il,,,,,,,,left_only
7087,granite_city_township,illinois,il,,,,,,,,left_only
7089,grant_township_(lake_cnty),illinois,il,,,,,,,,left_only
7090,grant_township_(vermilion_cnty),illinois,il,,,,,,,,left_only
7093,granville_township,illinois,il,,,,,,,,left_only
7094,gray,illinois,il,,,,,,,,left_only
7097,green_garden,illinois,il,,,,,,,,left_only
7100,greenbush,illinois,il,,,,,,,,left_only
7101,greene_township_(mercer_cnty),illinois,il,,,,,,,,left_only
7102,greene_township_(woodford_cnty),illinois,il,,,,,,,,left_only
7104,greenfield_township,illinois,il,,,,,,,,left_only
7106,greenup_township,illinois,il,,,,,,,,left_only
7109,greenville_township,illinois,il,,,,,,,,left_only
7111,greenwood_township_(christian_cnty),illinois,il,,,,,,,,left_only
7112,greenwood_township_(mchenry_cnty),illinois,il,,,,,,,,left_only
7114,gridley_township,illinois,il,,,,,,,,left_only
7116,griggsville_township,illinois,il,,,,,,,,left_only
7117,grisham,illinois,il,,,,,,,,left_only
7118,grove,illinois,il,,,,,,,,left_only
7119,groveland_township_(la_salle_cnty),illinois,il,,,,,,,,left_only
7120,groveland_township_(tazewell_cnty),illinois,il,,,,,,,,left_only
7121,grover,illinois,il,,,,,,,,left_only
7122,guilford,illinois,il,,,,,,,,left_only
7125,hadley,illinois,il,,,,,,,,left_only
7126,hagener,illinois,il,,,,,,,,left_only
7127,hahnaman,illinois,il,,,,,,,,left_only
7128,haines,illinois,il,,,,,,,,left_only
7130,hale,illinois,il,,,,,,,,left_only
7131,hall,illinois,il,,,,,,,,left_only
7132,hallock,illinois,il,,,,,,,,left_only
7135,hamel_township,illinois,il,,,,,,,,left_only
7137,hamilton_township,illinois,il,,,,,,,,left_only
7140,hampshire_township,illinois,il,,,,,,,,left_only
7142,hampton_township,illinois,il,,,,,,,,left_only
7144,hancock,illinois,il,,,,,,,,left_only
7145,hanna,illinois,il,,,,,,,,left_only
7149,hanover_township_(cook_cnty),illinois,il,,,,,,,,left_only
7150,hanover_township_(jo_daviess_cnty),illinois,il,,,,,,,,left_only
7152,hardin_township,illinois,il,,,,,,,,left_only
7153,harlem_township_(stephenson_cnty),illinois,il,,,,,,,,left_only
7154,harlem_township_(winnebago_cnty),illinois,il,,,,,,,,left_only
7156,harmon_township,illinois,il,,,,,,,,left_only
7157,harmony,illinois,il,,,,,,,,left_only
7158,harp,illinois,il,,,,,,,,left_only
7159,harris,illinois,il,,,,,,,,left_only
7161,harrisburg_township,illinois,il,,,,,,,,left_only
7162,harrison_cdp,illinois,il,,,,,,,,left_only
7163,harrison_township,illinois,il,,,,,,,,left_only
7165,harristown_township,illinois,il,,,,,,,,left_only
7166,harter,illinois,il,,,,,,,,left_only
7172,harvel_township,illinois,il,,,,,,,,left_only
7174,harwood,illinois,il,,,,,,,,left_only
7177,havana_township,illinois,il,,,,,,,,left_only
7178,haw_creek,illinois,il,,,,,,,,left_only
7180,hawthorne,illinois,il,,,,,,,,left_only
7183,hebron_township,illinois,il,,,,,,,,left_only
7185,helvetia,illinois,il,,,,,,,,left_only
7187,henderson_township,illinois,il,,,,,,,,left_only
7189,hennepin_township,illinois,il,,,,,,,,left_only
7192,henry_township,illinois,il,,,,,,,,left_only
7193,hensley,illinois,il,,,,,,,,left_only
7194,heralds_prairie,illinois,il,,,,,,,,left_only
7197,herrick_township,illinois,il,,,,,,,,left_only
7202,hickory,illinois,il,,,,,,,,left_only
7203,hickory_hill,illinois,il,,,,,,,,left_only
7205,hickory_point,illinois,il,,,,,,,,left_only
7209,highland_township,illinois,il,,,,,,,,left_only
7213,hillsboro_township,illinois,il,,,,,,,,left_only
7217,hillyard,illinois,il,,,,,,,,left_only
7221,hire,illinois,il,,,,,,,,left_only
7222,hittle,illinois,il,,,,,,,,left_only
7228,holland,illinois,il,,,,,,,,left_only
7229,hollis,illinois,il,,,,,,,,left_only
7233,homer_township,illinois,il,,,,,,,,left_only
7236,honey_creek_township_(adams_cnty),illinois,il,,,,,,,,left_only
7237,honey_creek_township_(crawford_cnty),illinois,il,,,,,,,,left_only
7238,honey_point,illinois,il,,,,,,,,left_only
7241,hoosier,illinois,il,,,,,,,,left_only
7242,hope,illinois,il,,,,,,,,left_only
7244,hopedale_township,illinois,il,,,,,,,,left_only
7246,hopewell_township,illinois,il,,,,,,,,left_only
7247,hopkins,illinois,il,,,,,,,,left_only
7249,houston,illinois,il,,,,,,,,left_only
7251,hoyleton_township,illinois,il,,,,,,,,left_only
7253,hudson_township,illinois,il,,,,,,,,left_only
7257,humboldt_township,illinois,il,,,,,,,,left_only
7259,hume_township,illinois,il,,,,,,,,left_only
7260,hunt_city,illinois,il,,,,,,,,left_only
7261,hunter,illinois,il,,,,,,,,left_only
7263,huntsville,illinois,il,,,,,,,,left_only
7264,hurlbut,illinois,il,,,,,,,,left_only
7265,hurricane,illinois,il,,,,,,,,left_only
7268,hutsonville_township,illinois,il,,,,,,,,left_only
7269,hutton,illinois,il,,,,,,,,left_only
7270,illini,illinois,il,,,,,,,,left_only
7272,illiopolis_township,illinois,il,,,,,,,,left_only
7274,independence,illinois,il,,,,,,,,left_only
7276,indian_creek_township,illinois,il,,,,,,,,left_only
7277,indian_grove,illinois,il,,,,,,,,left_only
7279,indian_point,illinois,il,,,,,,,,left_only
7280,indian_prairie,illinois,il,,,,,,,,left_only
7282,indiantown,illinois,il,,,,,,,,left_only
7284,industry_township,illinois,il,,,,,,,,left_only
7289,irishtown,illinois,il,,,,,,,,left_only
7291,iroquois_township,illinois,il,,,,,,,,left_only
7293,irving_township,illinois,il,,,,,,,,left_only
7295,irvington_township,illinois,il,,,,,,,,left_only
7297,isabel,illinois,il,,,,,,,,left_only
